variant,brand,notes,image url
Lilac Love Eau de Parfum,Amouage,"[{""id"": 8, ""nama"": ""jasmine""}, {""id"": 91, ""nama"": ""rose""}, {""id"": 88, ""nama"": ""gardenia""}, {""id"": 363, ""nama"": ""peony""}, {""id"": 44, ""nama"": ""heliotrope""}, {""id"": 166, ""nama"": ""orris""}, {""id"": 451, ""nama"": ""cacao""}, {""id"": 142, ""nama"": ""tonka bean""}, {""id"": 32, ""nama"": ""sandalwood""}, {""id"": 21, ""nama"": ""patchouli""}, {""id"": 30, ""nama"": ""vanilla""}]",https://static.luckyscent.com/images/products/41869.jpg?width=400&404=product.png
Le Barbier de Tanger Eau de Parfum,Parfums MDCI,"[{""id"": 182, ""nama"": ""basil""}, {""id"": 86, ""nama"": ""cardamom""}, {""id"": 172, ""nama"": ""lemon""}, {""id"": 35, ""nama"": ""bergamot""}, {""id"": 2159, ""nama"": ""yellow tangerine""}, {""id"": 3, ""nama"": ""lavender""}, {""id"": 329, ""nama"": ""petitgrain""}, {""id"": 97, ""nama"": ""galbanum""}, {""id"": 272, ""nama"": ""pineapple""}, {""id"": 242, ""nama"": ""apple""}, {""id"": 21, ""nama"": ""patchouli""}, {""id"": 170, ""nama"": ""haitian vetiver""}, {""id"": 2160, ""nama"": ""ambery wood notes""}, {""id"": 62, ""nama"": ""ambroxan""}, {""id"": 2161, ""nama"": ""oak moss notes""}, {""id"": 340, ""nama"": ""coumarin""}]",https://static.luckyscent.com/images/products/36521.jpg?width=400&404=product.png
Noir de Noir Body Spray Scented Body Spray,TOM FORD Private Blend,,https://static.luckyscent.com/images/products/63553.jpg?width=400&404=product.png
Tobacco Vanille Body Spray Scented Body Spray,TOM FORD Private Blend,,https://static.luckyscent.com/images/products/63554.jpg?width=400&404=product.png
Tuscan Leather Body Spray Scented Body Spray,TOM FORD Private Blend,,https://static.luckyscent.com/images/products/63555.jpg?width=400&404=product.png
Ambre Loup Eau de Parfum,Rania J.,"[{""id"": 84, ""nama"": ""clove""}, {""id"": 109, ""nama"": ""spices""}, {""id"": 2162, ""nama"": ""balsam peru""}, {""id"": 115, ""nama"": ""labdanum""}, {""id"": 30, ""nama"": ""vanilla""}, {""id"": 22, ""nama"": ""agarwood""}, {""id"": 271, ""nama"": ""gaiac""}, {""id"": 153, ""nama"": ""cedar""}]",https://static.luckyscent.com/images/products/751000.jpg?width=400&404=product.png
Jasmin Kama Eau de Parfum,Rania J.,"[{""id"": 35, ""nama"": ""bergamot""}, {""id"": 1198, ""nama"": ""rosa damascena""}, {""id"": 2163, ""nama"": ""jasmin (jasmin absolute""}, {""id"": 2164, ""nama"": ""egypt)""}, {""id"": 21, ""nama"": ""patchouli""}, {""id"": 32, ""nama"": ""sandalwood""}, {""id"": 44, ""nama"": ""heliotrope""}, {""id"": 30, ""nama"": ""vanilla""}, {""id"": 2, ""nama"": ""musk""}]",https://static.luckyscent.com/images/products/751001.jpg?width=400&404=product.png
T. Habanero Eau de Parfum,Rania J.,"[{""id"": 24, ""nama"": ""pink pepper""}, {""id"": 58, ""nama"": ""black pepper""}, {""id"": 86, ""nama"": ""cardamom""}, {""id"": 2165, ""nama"": ""black tobacco""}, {""id"": 32, ""nama"": ""sandalwood""}, {""id"": 22, ""nama"": ""agarwood""}, {""id"": 78, ""nama"": ""incense""}, {""id"": 10, ""nama"": ""myrrh""}, {""id"": 26, ""nama"": ""leather""}]",https://static.luckyscent.com/images/products/751002.jpg?width=400&404=product.png
Lavande 44 Eau de Parfum,Rania J.,"[{""id"": 35, ""nama"": ""bergamot""}, {""id"": 329, ""nama"": ""petitgrain""}, {""id"": 2166, ""nama"": ""lavender (essential oil and absolute)""}, {""id"": 22, ""nama"": ""agarwood""}]",https://static.luckyscent.com/images/products/751003.jpg?width=400&404=product.png
Oud Assam Eau de Parfum,Rania J.,"[{""id"": 35, ""nama"": ""bergamot""}, {""id"": 582, ""nama"": ""sweet orange""}, {""id"": 609, ""nama"": ""bitter orange""}, {""id"": 2167, ""nama"": ""oud from india""}, {""id"": 153, ""nama"": ""cedar""}, {""id"": 18, ""nama"": ""vetiver""}, {""id"": 9, ""nama"": ""frankincense""}, {""id"": 58, ""nama"": ""black pepper""}, {""id"": 142, ""nama"": ""tonka bean""}, {""id"": 585, ""nama"": ""musk.""}]",https://static.luckyscent.com/images/products/751004.jpg?width=400&404=product.png
Larmes du Desert Eau de Parfum,Atelier des Ors,"[{""id"": 78, ""nama"": ""incense""}, {""id"": 145, ""nama"": ""cypress""}, {""id"": 21, ""nama"": ""patchouli""}, {""id"": 271, ""nama"": ""gaiac""}, {""id"": 153, ""nama"": ""cedar""}, {""id"": 480, ""nama"": ""citrus""}, {""id"": 31, ""nama"": ""amber""}, {""id"": 10, ""nama"": ""myrrh""}]",https://static.luckyscent.com/images/products/74402.jpg?width=400&404=product.png
Lune Feline Eau de Parfum,Atelier des Ors,"[{""id"": 64, ""nama"": ""cinnamon""}, {""id"": 86, ""nama"": ""cardamom""}, {""id"": 24, ""nama"": ""pink pepper""}, {""id"": 261, ""nama"": ""green notes""}, {""id"": 153, ""nama"": ""cedar""}, {""id"": 264, ""nama"": ""ambergris""}, {""id"": 466, ""nama"": ""woods""}, {""id"": 479, ""nama"": ""styrax""}, {""id"": 30, ""nama"": ""vanilla""}, {""id"": 345, ""nama"": ""peru balsam""}, {""id"": 2, ""nama"": ""musk""}]",https://static.luckyscent.com/images/products/74403.jpg?width=400&404=product.png
Rose Omeyyade Eau de Parfum,Atelier des Ors,"[{""id"": 120, ""nama"": ""raspberry""}, {""id"": 91, ""nama"": ""rose""}, {""id"": 24, ""nama"": ""pink pepper""}, {""id"": 21, ""nama"": ""patchouli""}, {""id"": 271, ""nama"": ""gaiac""}, {""id"": 1219, ""nama"": ""brown sugar""}, {""id"": 31, ""nama"": ""amber""}, {""id"": 32, ""nama"": ""sandalwood""}, {""id"": 75, ""nama"": ""oud""}]",https://static.luckyscent.com/images/products/74404.jpg?width=400&404=product.png
Bapteme du Feu Eau de Parfum,Serge Lutens,"[{""id"": 2168, ""nama"": ""burnt orange peel""}, {""id"": 1029, ""nama"": ""gunpowder""}, {""id"": 964, ""nama"": ""gingerbread""}, {""id"": 176, ""nama"": ""fresh ginger""}, {""id"": 153, ""nama"": ""cedar""}, {""id"": 78, ""nama"": ""incense""}, {""id"": 64, ""nama"": ""cinnamon""}, {""id"": 494, ""nama"": ""osmanthus""}, {""id"": 59, ""nama"": ""castoreum""}]",https://static.luckyscent.com/images/products/36155.jpg?width=400&404=product.png
Green Pearl Eau de Parfum,Thameen,"[{""id"": 523, ""nama"": ""green apple""}, {""id"": 262, ""nama"": ""mandarin""}, {""id"": 39, ""nama"": ""neroli""}, {""id"": 35, ""nama"": ""bergamot""}, {""id"": 495, ""nama"": ""green tea""}, {""id"": 330, ""nama"": ""artemisia""}, {""id"": 37, ""nama"": ""tonka""}, {""id"": 34, ""nama"": ""oakmoss""}, {""id"": 2, ""nama"": ""musk""}]",https://static.luckyscent.com/images/products/73409.jpg?width=400&404=product.png
Amber Aoud Extrait de Parfum,Roja Parfums,"[{""id"": 35, ""nama"": ""bergamot""}, {""id"": 172, ""nama"": ""lemon""}, {""id"": 174, ""nama"": ""lime""}, {""id"": 133, ""nama"": ""fig""}, {""id"": 8, ""nama"": ""jasmine""}, {""id"": 91, ""nama"": ""rose""}, {""id"": 79, ""nama"": ""ylang ylang""}, {""id"": 264, ""nama"": ""ambergris""}, {""id"": 2169, ""nama"": ""aoud wood""}, {""id"": 246, ""nama"": ""birch""}, {""id"": 64, ""nama"": ""cinnamon""}, {""id"": 93, ""nama"": ""civet""}, {""id"": 2, ""nama"": ""musk""}, {""id"": 34, ""nama"": ""oakmoss""}, {""id"": 166, ""nama"": ""orris""}, {""id"": 21, ""nama"": ""patchouli""}, {""id"": 67, ""nama"": ""saffron""}, {""id"": 32, ""nama"": ""sandalwood""}]",https://static.luckyscent.com/images/products/74812.jpg?width=400&404=product.png
Musk Aoud Extrait de Parfum,Roja Parfums,"[{""id"": 35, ""nama"": ""bergamot""}, {""id"": 172, ""nama"": ""lemon""}, {""id"": 8, ""nama"": ""jasmine""}, {""id"": 91, ""nama"": ""rose""}, {""id"": 15, ""nama"": ""ylang-ylang""}, {""id"": 22, ""nama"": ""agarwood""}, {""id"": 76, ""nama"": ""ambrette""}, {""id"": 246, ""nama"": ""birch""}, {""id"": 26, ""nama"": ""leather""}, {""id"": 2, ""nama"": ""musk""}, {""id"": 57, ""nama"": ""nutmeg""}, {""id"": 34, ""nama"": ""oakmoss""}, {""id"": 788, ""nama"": ""precious woods""}, {""id"": 32, ""nama"": ""sandalwood""}, {""id"": 142, ""nama"": ""tonka bean""}, {""id"": 30, ""nama"": ""vanilla""}]",https://static.luckyscent.com/images/products/74813.jpg?width=400&404=product.png
Diaghilev Extrait de Parfum,Roja Parfums,"[{""id"": 35, ""nama"": ""bergamot""}, {""id"": 172, ""nama"": ""lemon""}, {""id"": 174, ""nama"": ""lime""}, {""id"": 180, ""nama"": ""orange""}, {""id"": 478, ""nama"": ""tarragon""}, {""id"": 2170, ""nama"": ""blackcurrant buds""}, {""id"": 44, ""nama"": ""heliotrope""}, {""id"": 8, ""nama"": ""jasmine""}, {""id"": 140, ""nama"": ""peach""}, {""id"": 91, ""nama"": ""rose""}, {""id"": 99, ""nama"": ""tuberose""}, {""id"": 27, ""nama"": ""violet""}, {""id"": 79, ""nama"": ""ylang ylang""}, {""id"": 76, ""nama"": ""ambrette""}, {""id"": 102, ""nama"": ""benzoin""}, {""id"": 218, ""nama"": ""cedarwood""}, {""id"": 93, ""nama"": ""civet""}, {""id"": 84, ""nama"": ""clove""}, {""id"": 87, ""nama"": ""cumin""}, {""id"": 1214, ""nama"": ""guaiacwood""}, {""id"": 115, ""nama"": ""labdanum""}, {""id"": 26, ""nama"": ""leather""}, {""id"": 2, ""nama"": ""musk""}, {""id"": 57, ""nama"": ""nutmeg""}, {""id"": 34, ""nama"": ""oakmoss""}, {""id"": 21, ""nama"": ""patchouli""}, {""id"": 345, ""nama"": ""peru balsam""}, {""id"": 32, ""nama"": ""sandalwood""}, {""id"": 479, ""nama"": ""styrax""}, {""id"": 30, ""nama"": ""vanilla""}, {""id"": 18, ""nama"": ""vetiver""}]",https://static.luckyscent.com/images/products/74815.jpg?width=400&404=product.png
Nuwa Extrait de Parfum,Roja Parfums,"[{""id"": 35, ""nama"": ""bergamot""}, {""id"": 172, ""nama"": ""lemon""}, {""id"": 2170, ""nama"": ""blackcurrant buds""}, {""id"": 338, ""nama"": ""immortelle""}, {""id"": 8, ""nama"": ""jasmine""}, {""id"": 494, ""nama"": ""osmanthus""}, {""id"": 91, ""nama"": ""rose""}, {""id"": 2171, ""nama"": ""ylang ylang ambergris""}, {""id"": 246, ""nama"": ""birch""}, {""id"": 58, ""nama"": ""black pepper""}, {""id"": 167, ""nama"": ""cistus""}, {""id"": 84, ""nama"": ""clove""}, {""id"": 87, ""nama"": ""cumin""}, {""id"": 34, ""nama"": ""oakmoss""}, {""id"": 166, ""nama"": ""orris""}, {""id"": 21, ""nama"": ""patchouli""}, {""id"": 568, ""nama"": ""storax""}, {""id"": 2172, ""nama"": ""vetiver.""}]",https://static.luckyscent.com/images/products/74816.jpg?width=400&404=product.png
Ambre Mythique Eau de Parfum,Maitre Parfumeur et Gantier,"[{""id"": 35, ""nama"": ""bergamot""}, {""id"": 7, ""nama"": ""geranium""}, {""id"": 14, ""nama"": ""coriander""}, {""id"": 78, ""nama"": ""incense""}, {""id"": 10, ""nama"": ""myrrh""}, {""id"": 115, ""nama"": ""labdanum""}, {""id"": 3, ""nama"": ""lavender""}, {""id"": 21, ""nama"": ""patchouli""}, {""id"": 32, ""nama"": ""sandalwood""}, {""id"": 30, ""nama"": ""vanilla""}, {""id"": 37, ""nama"": ""tonka""}]",https://static.luckyscent.com/images/products/29318.jpg?width=400&404=product.png
White Zagora Eau de Toilette,The Different Company,"[{""id"": 39, ""nama"": ""neroli""}, {""id"": 714, ""nama"": ""citron""}, {""id"": 35, ""nama"": ""bergamot""}, {""id"": 317, ""nama"": ""orange blossom""}, {""id"": 481, ""nama"": ""peach blossom""}, {""id"": 99, ""nama"": ""tuberose""}, {""id"": 494, ""nama"": ""osmanthus""}, {""id"": 149, ""nama"": ""white musk""}, {""id"": 31, ""nama"": ""amber""}]",https://static.luckyscent.com/images/products/25341.jpg?width=400&404=product.png
New Sibet Extrait de Parfum,Slumberhouse,"[{""id"": 332, ""nama"": ""carnation""}, {""id"": 380, ""nama"": ""mint""}, {""id"": 66, ""nama"": ""ash""}, {""id"": 26, ""nama"": ""leather""}, {""id"": 122, ""nama"": ""iris""}, {""id"": 167, ""nama"": ""cistus""}, {""id"": 2173, ""nama"": ""fur accord""}, {""id"": 333, ""nama"": ""moss""}]",https://static.luckyscent.com/images/products/63110.jpg?width=400&404=product.png
Blueberry Musk Eau de Parfum,Shay & Blue,"[{""id"": 234, ""nama"": ""blueberry""}, {""id"": 180, ""nama"": ""orange""}, {""id"": 2174, ""nama"": ""orange blossom. magnolia""}, {""id"": 2, ""nama"": ""musk""}, {""id"": 430, ""nama"": ""cashmere wood""}]",https://static.luckyscent.com/images/products/70415.jpg?width=400&404=product.png
Grand Soir Eau de Parfum,Maison Francis Kurkdjian,"[{""id"": 115, ""nama"": ""labdanum""}, {""id"": 102, ""nama"": ""benzoin""}, {""id"": 142, ""nama"": ""tonka bean""}, {""id"": 30, ""nama"": ""vanilla""}, {""id"": 31, ""nama"": ""amber""}]",https://static.luckyscent.com/images/products/49854.jpg?width=400&404=product.png
Iris Bleu Gris Eau de Parfum,Maitre Parfumeur et Gantier,"[{""id"": 932, ""nama"": ""green leaves""}, {""id"": 172, ""nama"": ""lemon""}, {""id"": 35, ""nama"": ""bergamot""}, {""id"": 122, ""nama"": ""iris""}, {""id"": 30, ""nama"": ""vanilla""}, {""id"": 8, ""nama"": ""jasmine""}, {""id"": 2, ""nama"": ""musk""}, {""id"": 18, ""nama"": ""vetiver""}, {""id"": 333, ""nama"": ""moss""}]",https://static.luckyscent.com/images/products/29319.jpg?width=400&404=product.png
Petit Matin Eau de Parfum,Maison Francis Kurkdjian,"[{""id"": 2175, ""nama"": ""cubeb pepper""}, {""id"": 172, ""nama"": ""lemon""}, {""id"": 548, ""nama"": ""lavandin""}, {""id"": 317, ""nama"": ""orange blossom""}, {""id"": 421, ""nama"": ""hawthorne""}, {""id"": 2, ""nama"": ""musk""}, {""id"": 62, ""nama"": ""ambroxan""}]",https://static.luckyscent.com/images/products/49853.jpg?width=400&404=product.png
Noble VII Cosmos Flower Extrait de Parfum,Clive Christian,"[{""id"": 456, ""nama"": ""rum""}, {""id"": 262, ""nama"": ""mandarin""}, {""id"": 24, ""nama"": ""pink pepper""}, {""id"": 242, ""nama"": ""apple""}, {""id"": 8, ""nama"": ""jasmine""}, {""id"": 494, ""nama"": ""osmanthus""}, {""id"": 15, ""nama"": ""ylang-ylang""}, {""id"": 27, ""nama"": ""violet""}, {""id"": 310, ""nama"": ""plum""}, {""id"": 123, ""nama"": ""cocoa""}, {""id"": 102, ""nama"": ""benzoin""}, {""id"": 26, ""nama"": ""leather""}, {""id"": 31, ""nama"": ""amber""}, {""id"": 406, ""nama"": ""caramel""}]",https://static.luckyscent.com/images/products/58019.jpg?width=400&404=product.png
Issara Extrait de Parfum,Dusita,"[{""id"": 266, ""nama"": ""pine""}, {""id"": 113, ""nama"": ""sage""}, {""id"": 340, ""nama"": ""coumarin""}, {""id"": 1934, ""nama"": ""bourbon vetiver""}, {""id"": 52, ""nama"": ""tobacco""}, {""id"": 2, ""nama"": ""musk""}, {""id"": 31, ""nama"": ""amber""}, {""id"": 34, ""nama"": ""oakmoss""}, {""id"": 466, ""nama"": ""woods""}]",https://static.luckyscent.com/images/products/74600.jpg?width=400&404=product.png
Melodie de l'Amour Extrait de Parfum,Dusita,"[{""id"": 88, ""nama"": ""gardenia""}, {""id"": 99, ""nama"": ""tuberose""}, {""id"": 339, ""nama"": ""honey""}, {""id"": 140, ""nama"": ""peach""}, {""id"": 1277, ""nama"": ""broom""}, {""id"": 28, ""nama"": ""lily of the valley""}, {""id"": 8, ""nama"": ""jasmine""}, {""id"": 153, ""nama"": ""cedar""}, {""id"": 2, ""nama"": ""musk""}]",https://static.luckyscent.com/images/products/74601.jpg?width=400&404=product.png
Oudh Infini Extrait de Parfum,Dusita,"[{""id"": 886, ""nama"": ""laotian oud""}, {""id"": 72, ""nama"": ""rose de mai""}, {""id"": 317, ""nama"": ""orange blossom""}, {""id"": 102, ""nama"": ""benzoin""}, {""id"": 32, ""nama"": ""sandalwood""}, {""id"": 30, ""nama"": ""vanilla""}, {""id"": 2, ""nama"": ""musk""}, {""id"": 93, ""nama"": ""civet""}]",https://static.luckyscent.com/images/products/74602.jpg?width=400&404=product.png
Vodka on the Rocks Eau de Parfum,By Kilian,"[{""id"": 86, ""nama"": ""cardamom""}, {""id"": 14, ""nama"": ""coriander""}, {""id"": 28, ""nama"": ""lily of the valley""}, {""id"": 854, ""nama"": ""rhubarb""}, {""id"": 91, ""nama"": ""rose""}, {""id"": 34, ""nama"": ""oakmoss""}, {""id"": 62, ""nama"": ""ambroxan""}, {""id"": 2176, ""nama"": ""and sandalwood.""}]",https://static.luckyscent.com/images/products/42595.jpg?width=400&404=product.png
Noble VII Rock Rose Extrait de Parfum,Clive Christian,"[{""id"": 35, ""nama"": ""bergamot""}, {""id"": 58, ""nama"": ""black pepper""}, {""id"": 39, ""nama"": ""neroli""}, {""id"": 3, ""nama"": ""lavender""}, {""id"": 27, ""nama"": ""violet""}, {""id"": 2177, ""nama"": ""rock rose""}, {""id"": 476, ""nama"": ""clary sage""}, {""id"": 123, ""nama"": ""cocoa""}, {""id"": 21, ""nama"": ""patchouli""}, {""id"": 31, ""nama"": ""amber""}, {""id"": 18, ""nama"": ""vetiver""}]",https://static.luckyscent.com/images/products/58020.jpg?width=400&404=product.png
Mojave Ghost Roll-on Oil Perfume Oil,BYREDO,"[{""id"": 76, ""nama"": ""ambrette""}, {""id"": 2178, ""nama"": ""sapodilla""}, {""id"": 27, ""nama"": ""violet""}, {""id"": 32, ""nama"": ""sandalwood""}, {""id"": 6, ""nama"": ""magnolia""}, {""id"": 264, ""nama"": ""ambergris""}, {""id"": 153, ""nama"": ""cedar""}]",https://static.luckyscent.com/images/products/64196.jpg?width=400&404=product.png
Suede Hand Wash,BYREDO,"[{""id"": 35, ""nama"": ""bergamot""}, {""id"": 2179, ""nama"": ""fresh aldehydes""}, {""id"": 139, ""nama"": ""pear""}, {""id"": 28, ""nama"": ""lily of the valley""}, {""id"": 27, ""nama"": ""violet""}, {""id"": 2180, ""nama"": ""crisp amber""}, {""id"": 378, ""nama"": ""soft musks""}, {""id"": 2181, ""nama"": ""velvet plum""}]",https://static.luckyscent.com/images/products/64199.jpg?width=400&404=product.png
Suede Hand Lotion,BYREDO,"[{""id"": 35, ""nama"": ""bergamot""}, {""id"": 2179, ""nama"": ""fresh aldehydes""}, {""id"": 139, ""nama"": ""pear""}, {""id"": 28, ""nama"": ""lily of the valley""}, {""id"": 27, ""nama"": ""violet""}, {""id"": 2180, ""nama"": ""crisp amber""}, {""id"": 139, ""nama"": ""pear""}, {""id"": 378, ""nama"": ""soft musks""}, {""id"": 2181, ""nama"": ""velvet plum""}]",https://static.luckyscent.com/images/products/641001.jpg?width=400&404=product.png
Seminalis Parfum,Orto Parisi,,https://static.luckyscent.com/images/products/67705.jpg?width=400&404=product.png
Layton Eau de Parfum,Parfums de Marly,"[{""id"": 35, ""nama"": ""bergamot""}, {""id"": 3, ""nama"": ""lavender""}, {""id"": 242, ""nama"": ""apple""}, {""id"": 262, ""nama"": ""mandarin""}, {""id"": 27, ""nama"": ""violet""}, {""id"": 8, ""nama"": ""jasmine""}, {""id"": 7, ""nama"": ""geranium""}, {""id"": 271, ""nama"": ""gaiac""}, {""id"": 21, ""nama"": ""patchouli""}, {""id"": 32, ""nama"": ""sandalwood""}, {""id"": 86, ""nama"": ""cardamom""}, {""id"": 30, ""nama"": ""vanilla""}, {""id"": 152, ""nama"": ""pepper""}]",https://static.luckyscent.com/images/products/70021.jpg?width=400&404=product.png
Amber Sky Eau de Parfum,Ex Nihilo,"[{""id"": 35, ""nama"": ""bergamot""}, {""id"": 14, ""nama"": ""coriander""}, {""id"": 57, ""nama"": ""nutmeg""}, {""id"": 7, ""nama"": ""geranium""}, {""id"": 31, ""nama"": ""amber""}, {""id"": 153, ""nama"": ""cedar""}, {""id"": 32, ""nama"": ""sandalwood""}, {""id"": 30, ""nama"": ""vanilla""}, {""id"": 37, ""nama"": ""tonka""}]",https://static.luckyscent.com/images/products/72014.jpg?width=400&404=product.png
Oud Sublime Elixir de Parfum,PARFUMS DE NICOLAI,"[{""id"": 415, ""nama"": ""davana""}, {""id"": 76, ""nama"": ""ambrette""}, {""id"": 330, ""nama"": ""artemisia""}, {""id"": 75, ""nama"": ""oud""}, {""id"": 153, ""nama"": ""cedar""}, {""id"": 21, ""nama"": ""patchouli""}, {""id"": 91, ""nama"": ""rose""}, {""id"": 14, ""nama"": ""coriander""}, {""id"": 87, ""nama"": ""cumin""}, {""id"": 59, ""nama"": ""castoreum""}, {""id"": 31, ""nama"": ""amber""}, {""id"": 2, ""nama"": ""musk""}, {""id"": 78, ""nama"": ""incense""}, {""id"": 479, ""nama"": ""styrax""}, {""id"": 246, ""nama"": ""birch""}]",https://static.luckyscent.com/images/products/31354.jpg?width=400&404=product.png
Aurum Eau de Parfum,Kemi,"[{""id"": 91, ""nama"": ""rose""}, {""id"": 172, ""nama"": ""lemon""}, {""id"": 35, ""nama"": ""bergamot""}, {""id"": 180, ""nama"": ""orange""}, {""id"": 212, ""nama"": ""strawberry""}, {""id"": 705, ""nama"": ""chocolate""}, {""id"": 167, ""nama"": ""cistus""}, {""id"": 44, ""nama"": ""heliotrope""}, {""id"": 21, ""nama"": ""patchouli""}, {""id"": 34, ""nama"": ""oakmoss""}, {""id"": 30, ""nama"": ""vanilla""}, {""id"": 75, ""nama"": ""oud""}, {""id"": 78, ""nama"": ""incense""}, {""id"": 115, ""nama"": ""labdanum""}]",https://static.luckyscent.com/images/products/72409.jpg?width=400&404=product.png
